date,hour,demand
2021-10-01,19,80.05119796407394
2021-10-01,20,81.27001529115739
2021-10-01,21,82.46911970500575
2021-10-01,22,83.63433045154706
2021-10-01,23,84.75476126267868
2021-10-02,0,61.0442963150845
2021-10-02,1,62.05969997584935
2021-10-02,2,63.02426199976195
2021-10-02,6,67.04249046621064
2021-10-02,7,67.93027668205139
2021-10-02,8,68.79841332168196
2021-10-02,9,69.66165014297425
2021-10-02,10,70.53478549290044
2021-10-02,11,71.43136144579015
2021-10-02,12,72.36250372037337
2021-10-02,13,73.33600634105969
2021-10-02,14,74.35573668969347
2021-10-02,15,75.42140599610917
2021-10-02,16,76.52871634679398
2021-10-02,17,77.66986110677921
2021-10-02,18,78.83432436162417
2021-10-02,19,80.00989937632622
2021-10-02,20,81.18382834117517
2021-10-02,22,83.37643244237806
2021-10-02,23,84.51227653732138
2021-10-03,0,60.836498160916776
2021-10-03,1,61.903148068397606
2021-10-03,2,62.93155814463428
2021-10-03,7,68.05385064150232
2021-10-03,8,69.01560766852178
2021-10-03,9,69.95467596211535
2021-10-03,10,70.88075230463636
2021-10-03,11,71.80434123522657
2021-10-03,12,72.73577164843063
2021-10-03,13,73.68426471554434
2021-10-03,14,74.65713727210927
2021-10-03,15,75.65920961553896
2021-10-03,16,76.69246547372742
2021-10-03,17,77.75598688265832
2021-10-03,18,78.84616030017163
2021-10-03,19,79.95712500544617
2021-10-03,20,81.08141304072606
2021-10-03,21,82.21071360616948
2021-10-03,22,83.33668531757921
2021-10-03,23,84.45173779203469
2021-10-04,6,66.96515646818646
2021-10-04,7,68.04182895257775
2021-10-04,8,69.09523293777988
2021-10-04,9,70.12572713578238
2021-10-04,10,71.13584936051879
2021-10-04,11,72.12996383994317
2021-10-04,12,73.11374681127504
2021-10-04,13,74.09356689033984
2021-10-04,14,75.0758250448933
2021-10-04,15,76.06632073501714
2021-10-04,16,77.06970592016904
2021-10-04,17,78.08907782704745
2021-10-04,18,79.12574584781845
2021-10-04,19,80.1791893532932
2021-10-04,20,81.24720348330479
2021-10-04,21,82.32621110909052
2021-10-04,22,83.41170301344657
2021-10-04,23,84.49875645656617
2021-10-05,5,65.96554746355372
2021-10-05,6,67.04196979026429
2021-10-05,7,68.10788404128533
2021-10-05,8,69.16152197970779
2021-10-05,9,70.20259431075326
2021-10-05,10,71.23226179943912
2021-10-05,11,72.25294891755442
2021-10-05,12,73.26802398008523
2021-10-05,13,74.28138338011762
2021-10-05,14,75.29698701839568
2021-10-05,15,76.31839642752908
2021-10-05,16,77.34836602136139
2021-10-05,17,78.38853153293596
2021-10-05,18,79.43922875784445
2021-10-05,19,80.49946137603412
2021-10-05,20,81.5670204072193
2021-10-05,21,82.63874146837215
2021-10-05,22,83.71087115929451
2021-10-05,23,84.77950214936735
2021-10-06,0,61.0616249032774
2021-10-06,6,67.27554684448292
2021-10-06,7,68.3153135647468
2021-10-06,8,69.34281476097475
2021-10-06,9,70.35896745967067
2021-10-06,10,71.36602783341418
2021-10-06,11,72.36737672669109
2021-10-06,12,73.36717547911447
2021-10-06,13,74.36992689921439
2021-10-06,14,75.3799868685671
2021-10-06,15,76.40107803595332
2021-10-06,16,77.43585772915515
2021-10-06,17,78.48558744240475
2021-10-06,18,79.54994148096868
2021-10-06,19,80.62697850778868
2021-10-06,20,81.71328321169892
2021-10-06,21,82.80426776260279
2021-10-06,22,83.89460591972812
2021-10-06,23,84.97875834280532
2021-10-07,0,61.27213312784587
2021-10-07,1,62.32924969624871
2021-10-07,3,64.40026176473728
2021-10-07,6,67.4839722136883
2021-10-07,7,68.48366360251026
2021-10-07,8,69.46689795592992
2021-10-07,9,70.43799725561531
2021-10-07,10,71.4026229756752
2021-10-07,11,72.3672600172904
2021-10-07,12,73.33860295130908
2021-10-07,13,74.32290298990475
2021-10-07,14,75.32533939029659
2021-10-07,15,76.34947807096543
2021-10-07,16,77.3968730721258
2021-10-07,17,78.46685370937213
2021-10-07,18,79.55652300830624
2021-10-07,19,80.6609728828545
2021-10-07,20,81.77370045188623
2021-10-07,21,82.88718992167836
2021-10-07,22,83.99360756495113
2021-10-07,23,85.0855452018993
2021-10-08,0,61.37733730622682
2021-10-08,1,62.42330685022641
2021-10-08,4,65.50676473987775
2021-10-08,5,66.49809560361875
2021-10-08,6,67.46509189266834
2021-10-08,7,68.41294593370645
2021-10-08,8,69.3487655433251
2021-10-08,9,70.28094778009037
2021-10-08,10,71.21841685158581
2021-10-08,11,72.16979585458385
2021-10-08,12,73.14258963015003
2021-10-08,13,74.14245638396811
2021-10-08,14,75.1726387061045
2021-10-08,15,76.23361077696414
2021-10-08,16,77.3229790794267
2021-10-08,17,78.43565061512776
2021-10-08,18,79.56425760066384
2021-10-08,19,80.69980324333869
2021-10-08,20,81.83247178275869
2021-10-08,21,82.95252960140246
2021-10-08,22,84.05123447299988
2021-10-08,23,85.12166794370589
2021-10-09,1,62.41248271120839
2021-10-09,2,63.41607339633062
2021-10-09,4,65.419664662329
2021-10-09,6,67.39549956095664
2021-10-09,7,68.31847451127264
2021-10-09,8,69.23045084099084
2021-10-09,9,70.14199368443188
2021-10-09,10,71.06388960228193
2021-10-09,11,72.00615422237888
2021-10-09,12,72.97709666295195
2021-10-09,13,73.98252826655865
2021-10-09,14,75.02519092063409
2021-10-09,15,76.10446084071941
2021-10-09,16,77.2163588689129
2021-10-09,17,78.3538703400852
2021-10-09,18,79.50754895802292
2021-10-09,19,80.66635255196046
2021-10-09,20,81.81863653710475
2021-10-09,21,82.95321547145045
2021-10-09,22,84.06039578273771
2021-10-09,23,85.13288429352886
2021-10-10,0,61.3870833516792
2021-10-10,1,62.381131039761016
2021-10-10,2,63.33858154405468
2021-10-10,3,64.26579627370243
2021-10-10,4,65.17199985746174
2021-10-10,7,68.13342254749018
2021-10-10,8,69.03249382609793
2021-10-10,9,69.94643231322306
2021-10-10,10,70.88632554893213
2021-10-10,11,71.8610570392304
2021-10-10,12,72.87647286088844
2021-10-10,13,73.93481610378836
2021-10-10,14,75.03448334733967
2021-10-10,15,76.1701284798608
2021-10-10,16,77.33310772910266
2021-10-10,17,78.51222863230802
2021-10-10,18,79.69473768140234
2021-10-10,19,80.86745911060802
2021-10-10,20,82.0179828215064
2021-10-10,21,83.13579413767663
2021-10-10,22,84.21324249320897
2021-10-11,0,61.49933093248627
2021-10-11,1,62.48783340128808
2021-10-11,5,66.53319117807135
2021-10-11,6,67.44820869156848
2021-10-11,7,68.34102213672008
2021-10-11,8,69.22446099936838
2021-10-11,9,70.11233857324356
2021-10-11,10,71.0182190528906
2021-10-11,11,71.95419696291637
2021-10-11,12,72.92979878167198
2021-10-11,13,73.95110633576985
2021-10-11,14,75.02018223419891
2021-10-11,15,76.13485097339186
2021-10-11,16,77.28885774163844
2021-10-11,17,78.47239320373748
2021-10-11,18,79.67293967944201
2021-10-11,19,80.87636509842157
2021-10-11,20,82.06816854164938
2021-10-11,21,83.2347671142047
2021-10-11,22,84.36470962998938
2021-10-11,23,85.44970854213726
2021-10-12,0,61.705993034225756
2021-10-12,6,67.85471543451663
2021-10-12,7,68.79605421566455
2021-10-12,8,69.70073073410163
2021-10-12,9,70.58038890958449
2021-10-12,10,71.44896250547714
2021-10-12,11,72.32145847378949
2021-10-12,12,73.21263890992884
2021-10-12,13,74.13571765875841
2021-10-12,14,75.101186729073
2021-10-12,15,76.11587659409099
2021-10-12,16,77.18233414545101
2021-10-12,17,78.29857431110563
2021-10-12,18,79.45822858775051
2021-10-12,19,80.65107886406568
2021-10-12,20,81.86393099773801
2021-10-12,21,83.08175264786574
2021-10-12,22,84.28897649665022
2021-10-12,23,85.47085527980954
2021-10-13,5,66.99772196117527
2021-10-13,6,68.094212225467
2021-10-13,7,69.13792724429248
2021-10-13,8,70.12802984068983
2021-10-13,9,71.06830642411556
2021-10-13,10,71.9668559352218
2021-10-13,11,72.83540373451447
2021-10-13,12,73.6882993296854
2021-10-13,13,74.54128434725986
2021-10-13,14,75.41013714431902
2021-10-13,15,76.30931119657538
2021-10-13,16,77.25068497091543
2021-10-13,17,78.24253136164636
2021-10-13,18,79.28879579452038
2021-10-13,19,80.38874544429902
2021-10-13,20,81.5370199941245
2021-10-13,21,82.72407976854434
2021-10-13,22,83.93701289018215
2021-10-13,23,85.16063228927877
2021-10-14,6,67.7942154361723
2021-10-14,7,68.9910949855052
2021-10-14,8,70.15268532640629
2021-10-14,9,71.26789303900526
2021-10-14,10,72.32951197807252
2021-10-14,11,73.33484120642325
2021-10-14,12,74.28592028284895
2021-10-14,13,75.18936222705244
2021-10-14,14,76.05579873216497
2021-10-14,15,76.89898509376765
2021-10-14,16,77.73464107977136
2021-10-14,17,78.5791261535721
2021-10-14,18,79.44806123177506
2021-10-14,19,80.3550133816372
2021-10-14,20,81.31035423260592
2021-10-14,21,82.32038791768673
2021-10-14,22,83.38682138582989
2021-10-14,23,84.50662091619756
2021-10-15,0,60.89286190211255
2021-10-15,1,62.09297494808942
2021-10-15,2,63.313271911691416
2021-10-15,3,64.53775551659989
2021-10-15,5,66.78252468744228
2021-10-15,6,67.96723812493312
2021-10-15,7,69.11124586957416
2021-10-15,8,70.20477906821735
2021-10-15,9,71.24223546373906
2021-10-15,10,72.22264305387304
2021-10-15,11,73.1497395792217
2021-10-15,12,74.03166227623512
2021-10-15,13,74.88027457738438
2021-10-15,14,75.71018631654262
2021-10-15,15,76.53754905309745
2021-10-15,16,77.37872633085604
2021-10-15,17,78.24894858493441
2021-10-15,18,79.16106324316074
2021-10-15,19,80.12448232921619
2021-10-15,20,81.1444132970285
2021-10-15,21,82.22143531989076
2021-10-15,22,83.35145478779084
2021-10-15,23,84.52604268582947
2021-10-16,0,60.95372118999633
2021-10-16,1,62.178567489479946
2021-10-16,2,63.404990907352826
2021-10-16,3,64.61666892706087
2021-10-16,4,65.79847182998192
2021-10-16,5,66.93769326588159
2021-10-16,7,69.05755819683655
2021-10-16,8,70.08807391884336
2021-10-16,9,71.06129147424967
2021-10-16,10,71.98144136139604
2021-10-16,11,72.85706878732049
2021-10-16,12,73.70034534788999
2021-10-16,13,74.52608820349525
2021-10-16,14,75.3505660324061
2021-10-16,15,76.19018801090526
2021-10-16,16,77.0601812863482
2021-10-16,17,77.97336317069667
2021-10-16,18,78.93910655681333
2021-10-16,19,79.9625814899125
2021-10-16,20,81.04433367268794
2021-10-16,21,82.180233721529
2021-10-16,22,83.36180137340642
2021-10-16,23,84.57687892202654
2021-10-17,0,61.03119611616455
2021-10-17,1,62.26717451809337
2021-10-17,2,63.48881382495576
2021-10-17,3,64.68063945207756
2021-10-17,4,65.82954228494125
2021-10-17,5,66.92583631991438
2021-10-17,6,67.96404522621502
2021-10-17,7,68.94335445407387
2021-10-17,8,69.86769197221119
2021-10-17,9,70.74543015394237
2021-10-17,10,71.5887314284737
2021-10-17,11,72.4125886990643
2021-10-17,12,73.23363595856773
2021-10-17,13,74.06882306584203
2021-10-17,14,74.93405980103097
2021-10-17,15,75.84293718551886
2021-10-17,16,76.80562837280243
2021-10-17,17,77.82805759982894
2021-10-17,18,78.91140478677781
2021-10-17,19,80.05198700224426
2021-10-17,20,81.24152822564216
2021-10-17,21,82.46779797624525
2021-10-17,22,83.71556987559637
2021-10-17,23,84.96782541335702
2021-10-18,7,68.65503019687975
2021-10-18,8,69.86484313902028
2021-10-18,9,71.03097752298615
2021-10-18,10,72.14266652982204
2021-10-18,11,73.19347013302436
2021-10-18,12,74.18181845663324
2021-10-18,13,75.11116770454038
2021-10-18,14,75.9897534242644
2021-10-18,15,76.82995802511104
2021-10-18,16,77.64734054170432
2021-10-18,17,78.45940412375099
2021-10-18,18,79.28419840648196
2021-10-18,19,80.13886798040069
2021-10-18,20,81.03826343116158
2021-10-18,21,81.99372735186665
2021-10-18,22,83.0121545750946
2021-10-18,23,84.09540459812467
2021-10-19,0,60.46071222160382
2021-10-19,1,61.65853969583204
2021-10-19,2,62.89679178380457
2021-10-19,5,66.22437934906576
2021-10-19,6,67.49328862394994
2021-10-19,7,68.74973546014007
2021-10-19,8,69.97587703296004
2021-10-19,9,71.15621393963276
2021-10-19,10,72.27886222556378
2021-10-19,11,73.33654091479833
2021-10-19,12,74.32719252586115
2021-10-19,13,75.25418324103302
2021-10-19,14,76.12606320484784
2021-10-19,15,76.95590314074383
2021-10-19,16,77.76025819154978
2021-10-19,17,78.55784075757504
2021-10-19,18,79.36800855775265
2021-10-19,19,80.20919010602255
2021-10-19,20,81.0973758839233
2021-10-19,21,82.04479910645503
2021-10-19,22,83.05891538364301
2021-10-19,23,84.14176688157954
2021-10-20,0,60.510381460964766
2021-10-20,1,61.71465093722138
2021-10-20,4,65.0265573840457
2021-10-20,5,66.29907440630679
2021-10-20,6,67.57784886300587
2021-10-20,7,68.84296922726305
2021-10-20,8,70.07554360881866
2021-10-20,9,71.25925174579127
2021-10-20,10,72.38169315340456
2021-10-20,11,73.43541934388749
2021-10-20,12,74.4185634905192
2021-10-20,13,75.33501370138349
2021-10-20,14,76.19411351888584
2021-10-20,15,77.00991228534136
2021-10-20,16,77.80002537554466
2021-10-20,17,78.58419687352242
2021-10-20,18,79.38268232117481
2021-10-20,19,80.21458456167848
2021-10-20,20,81.09628010564354
2021-10-20,21,82.04006644058623
2021-10-20,22,83.0531428152675
2021-10-21,1,61.42255586216737
2021-10-21,2,62.572883806154394
2021-10-21,5,65.84481379729817
2021-10-21,6,67.09395901723926
2021-10-21,7,68.3672973169534
2021-10-21,8,69.64484930582424
2021-10-21,9,70.90627494256694
2021-10-21,10,72.13255015668747
2021-10-21,11,73.30753481112161
2021-10-21,12,74.41930191199725
2021-10-21,13,75.46111779222483
2021-10-21,14,76.43199204338342
2021-10-21,15,77.33675181660249
2021-10-21,16,78.18563475390961
2021-10-21,17,78.99343492070237
2021-10-21,18,79.77827332039567
2021-10-21,19,80.56009576059026
2021-10-21,20,81.35902339139959
2021-10-21,21,82.19369326586275
2021-10-21,22,83.07972678400371
2021-10-21,23,84.02845285348167
2021-10-22,0,60.266586789763615
2021-10-22,1,61.35336496373185
2021-10-22,2,62.50411062964912
2021-10-22,4,64.74078867277684
2021-10-22,5,65.98359470984178
2021-10-22,6,67.24705491664204
2021-10-22,7,68.5116232891644
2021-10-22,8,69.75777813689655
2021-10-22,9,70.96763137060302
2021-10-22,10,72.12639219546539
2021-10-22,11,73.22356464573393
2021-10-22,12,74.2537814084593
2021-10-22,13,75.21720740526203
2021-10-22,14,76.11948296712922
2021-10-22,15,76.97121504954688
2021-10-22,16,77.7870625286478
2021-10-22,17,78.58449503994557
2021-10-22,18,79.38233129480346
2021-10-22,19,80.19918017246935
2021-10-22,20,81.05191476341969
2021-10-22,21,81.95430545818667
2021-10-22,22,82.91592359089154
2021-10-22,23,83.94140339719155
2021-10-23,0,60.25071503813328
2021-10-23,1,61.39689557907774
2021-10-23,2,62.590160175118385
2021-10-23,6,66.91385309154751
2021-10-23,7,68.15654250721495
2021-10-23,8,69.3979639186243
2021-10-23,9,70.62078003193622
2021-10-23,10,71.80941832912026
2021-10-23,11,72.95131746266873
2021-10-23,12,74.03790782602991
2021-10-23,13,75.06524974367228
2021-10-23,14,76.03428232926396
2021-10-23,15,76.95066906737893
2021-10-23,16,77.82425976044433
2021-10-23,17,78.66821982748452
2021-10-23,18,79.49790446498102
2021-10-23,19,80.3295747585658
2021-10-23,20,81.17906396937178
2021-10-23,21,82.06050415342098
2021-10-23,22,82.9852160384699
2021-10-23,23,83.9608494819737
2021-10-24,0,60.2114351601674
2021-10-24,1,61.294810154630525
2021-10-24,2,62.426362265544256
2021-10-24,3,63.59715490270619
2021-10-24,4,64.79532049038336
2021-10-24,7,68.07202627374076
2021-10-24,8,69.28281864989995
2021-10-24,9,70.4785053243403
2021-10-24,10,71.64647211230876
2021-10-24,11,72.77660106982785
2021-10-24,12,73.86201396630936
2021-10-24,13,74.89953782785415
2021-10-24,14,75.88986296632866
2021-10-24,15,76.83738961207472
2021-10-24,16,77.74978447254165
2021-10-24,17,78.63729119459315
2021-10-24,18,79.51185704701524
2021-10-24,19,80.38615081489958
2021-10-24,20,81.27255307987565
2021-10-24,21,82.18219948755117
2021-10-24,22,83.12415058043258
2021-10-24,23,84.10474912345026
2021-10-25,0,60.347804627500885
2021-10-25,1,61.41205427238291
2021-10-25,2,62.514840429215695
2021-10-25,3,63.65007138910142
2021-10-25,6,66.87431740393839
2021-10-25,7,68.04771519693072
2021-10-25,8,69.22447209336246
2021-10-25,9,70.39389801047673
2021-10-25,10,71.54615614582805
2021-10-25,11,72.67297118804703
2021-10-25,12,73.76819591382265
2021-10-25,13,74.82819957569022
2021-10-25,14,75.85205649256334
2021-10-25,15,76.84152910704344
2021-10-25,16,77.8008552129831
2021-10-25,17,78.73636294101496
2021-10-25,18,79.65594847391527
2021-10-25,19,80.56845966067367
2021-10-25,20,81.4830333126908
2021-10-25,21,82.40843490123883
2021-10-25,22,83.35244681675081
2021-10-25,23,84.3213457239031
2021-10-26,1,61.572572446900374
2021-10-26,5,65.6996166670347
2021-10-26,6,66.7606399396648
2021-10-26,7,67.85080128986618
2021-10-26,8,68.96583036866421
2021-10-26,9,70.0997867408416
2021-10-26,10,71.24549727171468
2021-10-26,11,72.39506577534925
2021-10-26,12,73.5404202292424
2021-10-26,13,74.67386172238145
2021-10-26,14,75.78858027782321
2021-10-26,15,76.87910559739935
2021-10-26,16,77.94166536143362
2021-10-26,17,78.9744296758634
2021-10-26,18,79.97762725533423
2021-10-26,19,80.95352660678157
2021-10-26,20,81.9062834665629
2021-10-26,21,82.84166367370496
2021-10-26,22,83.76665816035069
2021-10-26,23,84.68901344060525
2021-10-27,0,60.837302332532396
2021-10-27,2,62.810468230491246
2021-10-27,5,65.83591460829265
2021-10-27,6,66.8216846649413
2021-10-27,7,67.83645361571506
2021-10-27,8,68.88190896762598
2021-10-27,9,69.95754212503141
2021-10-27,10,71.06063966829682
2021-10-27,11,72.18643034984963
2021-10-27,12,73.32838297874483
2021-10-27,13,74.47863954620348
2021-10-27,14,75.62855758069183
2021-10-27,15,76.76932660260906
2021-10-27,16,77.89261644732821
2021-10-27,17,78.99121082795538
2021-10-27,18,80.05957835076549
2021-10-27,19,81.09433559931549
2021-10-27,20,82.09456292940371
2021-10-27,21,83.06194303757515
2021-10-27,22,84.00070465526383
2021-10-27,23,84.91736807666369
2021-10-28,0,61.040900426221086
2021-10-28,6,67.10210902705343
2021-10-28,7,68.00699589360592
2021-10-28,8,68.92784764028502
2021-10-28,9,69.873540266552
2021-10-28,10,70.85118484316901
2021-10-28,11,71.86551536905209
2021-10-28,12,72.91844821243556
2021-10-28,13,74.0088547656009
2021-10-28,14,75.13257305841728
2021-10-28,15,76.2826653761243
2021-10-28,16,77.44990886852422
2021-10-28,17,78.62348636564012
2021-10-28,18,79.79182682519863
2021-10-28,19,80.94353063085462
2021-10-28,20,82.06830569667537
2021-10-28,21,83.15783700093202
2021-10-28,22,84.20651528326403
2021-10-28,23,85.21196016568614
2021-10-29,0,61.39588411876534
2021-10-29,1,62.32169310385764
2021-10-29,2,63.21775487752913
2021-10-29,4,65.12691229487123
2021-10-29,5,65.99636958507537
2021-10-29,6,66.87156697754162
2021-10-29,7,67.76521449824355
2021-10-29,8,68.68870065557157
2021-10-29,9,69.65111533352116
2021-10-29,10,70.65844697227492
2021-10-29,11,71.71302601788568
2021-10-29,12,72.81326716395218
2021-10-29,13,73.95373844176926
2021-10-29,14,75.12555774981928
2021-10-29,15,76.31708927260075
2021-10-29,16,77.51488586415135
2021-10-29,17,78.70480120844314
2021-10-29,18,79.87317945544433
2021-10-29,19,81.00802161102317
2021-10-29,20,82.10002813001849
2021-10-29,21,83.1434260852094
2021-10-29,22,84.1365063520721
2021-10-29,23,85.08182012022391
2021-10-30,0,61.20660855745314
2021-10-30,1,62.07989991189573
2021-10-30,2,62.9352511196825
2021-10-30,4,64.81976072578001
2021-10-30,5,65.68352929353821
2021-10-30,8,68.63817532290311
2021-10-30,9,69.56590760659022
2021-10-30,10,70.54064380190843
2021-10-30,11,71.56741088587528
2021-10-30,12,72.64683001303132
2021-10-30,13,73.77502758812712
2021-10-30,14,74.94393441965474
2021-10-30,15,76.14195068721136
2021-10-30,16,77.3549222451978
2021-10-30,17,78.56734601084375
2021-10-30,18,79.76370135016852
2021-10-30,19,80.92979239874995
2021-10-30,20,82.05398428768785
2021-10-30,21,83.1282245647948
2021-10-30,22,84.14875907139054
2021-10-30,23,85.11647765622308
2021-10-31,0,61.25745294794676
2021-10-31,1,62.140099912909996
2021-10-31,2,62.99793107372872
2021-10-31,8,69.00843698556628
2021-10-31,9,69.8628698661792
2021-10-31,10,70.7391074968866
2021-10-31,11,71.65079746946584
2021-10-31,12,72.60853877156447
2021-10-31,13,73.6189509791715
2021-10-31,14,74.68408964888167
2021-10-31,15,75.80126040466554
2021-10-31,16,76.96324920361155
2021-10-31,17,78.15894956007634
2021-10-31,18,79.37433236638107
2021-10-31,19,80.59367350553957
2021-10-31,20,81.80093143712119
2021-10-31,21,82.98115342869222
2021-10-31,22,84.12178633824621
2021-10-31,23,85.21377610737396
2021-11-01,0,61.47295450268304
2021-11-01,3,64.52301859568814
2021-11-01,6,67.52425185847322
2021-11-01,7,68.4206242013664
2021-11-01,8,69.28949347327317
2021-11-01,9,70.14565253188049
2021-11-01,10,71.00496879217133
2021-11-01,11,71.88298099288218
2021-11-01,12,72.793528155661
2021-11-01,13,73.74753237759529
2021-11-01,14,74.75204325507296
2021-11-01,15,75.80962827691704
2021-11-01,16,76.91816255234563
2021-11-01,17,78.07103553460135
2021-11-01,18,79.25775516892945
2021-11-01,19,80.46489447475128
2021-11-01,20,81.6772951418254
2021-11-01,21,82.87942000259866
2021-11-01,22,84.0567332642638
2021-11-01,23,85.19698529106958
2021-11-02,0,61.511883492170114
2021-11-02,1,62.55547939445975
2021-11-02,6,67.67804227915525
2021-11-02,7,68.62406521162534
2021-11-02,8,69.53185374682117
2021-11-02,9,70.41314731825005
2021-11-02,10,71.28195093224316
2021-11-02,11,72.15327026475882
2021-11-02,12,73.04176524378455
2021-11-02,13,73.960443228163
2021-11-02,14,74.91950868909002
2021-11-02,15,75.92547159205672
2021-11-02,16,76.98059283997898
2021-11-02,17,78.08271436797776
2021-11-02,18,79.22548658975295
2021-11-02,19,80.39897005776533
2021-11-02,20,81.59055465815273
2021-11-02,21,82.78611143598079
2021-11-02,22,83.97127175941114
2021-11-02,23,85.13271778113571
2021-11-03,0,61.479963764269044
2021-11-03,6,67.72632336706035
2021-11-03,7,68.76365863289303
2021-11-03,8,69.754573972276
2021-11-03,9,70.70344867962632
2021-11-03,10,71.61837983064966
2021-11-03,11,72.51041836567873
2021-11-03,12,73.39254603813632
2021-11-03,13,74.278487865592
2021-11-03,14,75.18146879594619
2021-11-03,15,76.11302740928599
2021-11-03,16,77.08199332222013
2021-11-03,17,78.09371918736034
2021-11-03,18,79.14963429816157
2021-11-03,19,80.24715705699725
2021-11-03,20,81.37997069711591
2021-11-03,21,82.53863368310425
2021-11-03,22,83.71146614943638
2021-11-03,23,84.88562928224306
2021-11-04,0,61.26889368740544
2021-11-04,1,62.40841469650594
2021-11-04,5,66.61277242259132
2021-11-04,6,67.6807143371234
2021-11-04,7,68.70684762451974
2021-11-04,8,69.69214989635009
2021-11-04,9,70.64126137860279
2021-11-04,10,71.56202149680036
2021-11-04,11,72.46472126802178
2021-11-04,12,73.36114269121639
2021-11-04,13,74.26347486383663
2021-11-04,14,75.18320670251049
2021-11-04,15,76.13009707571868
2021-11-04,16,77.1113148875281
2021-11-04,17,78.13082504540415
2021-11-04,18,79.18907291751995
2021-11-04,19,80.28299204823247
2021-11-04,20,81.40633015401619
2021-11-04,21,82.55025950959329
2021-11-04,22,83.7042123890543
2021-11-04,23,84.85686253282228
2021-11-05,0,61.21775720323772
2021-11-05,1,62.335930021831764
2021-11-05,2,63.42434174421379
2021-11-05,5,66.54310637153448
2021-11-05,6,67.56068079564002
2021-11-05,7,68.54366644235981
2021-11-05,8,69.49680723985045
2021-11-05,9,70.42746209862136
2021-11-05,10,71.34489767594789
2021-11-05,11,72.25941980229692
2021-11-05,12,73.18142521668099
2021-11-05,13,74.12046118759459
2021-11-05,14,75.08437841386638
2021-11-05,15,76.07865263578442
2021-11-05,16,77.10593368325725
2021-11-05,17,78.16585889106685
2021-11-05,18,79.25514301076676
2021-11-05,19,80.36793127638363
2021-11-05,20,81.49637849157824
2021-11-05,21,82.63139705860578
2021-11-05,22,83.76350253127804
2021-11-05,23,84.88367776271987
2021-11-06,0,61.20477240604733
2021-11-06,1,62.27979101581331
2021-11-06,2,63.32594855868112
2021-11-06,3,64.3425375660776
2021-11-06,4,65.3315263594357
2021-11-06,6,67.32979409486397
2021-11-06,7,68.27877490173694
2021-11-06,8,69.21868532693497
2021-11-06,9,70.15789253542098
2021-11-06,10,71.10462023592964
2021-11-06,11,72.06621244037456
2021-11-06,12,73.04849658308218
2021-11-06,13,74.05530153141099
2021-11-06,14,75.08817033211118
2021-11-06,15,76.14628855934582
2021-11-06,16,77.22662870838698
2021-11-06,17,78.32429115344979
2021-11-06,18,79.43300460619045
2021-11-06,19,80.5457353558055
2021-11-06,20,81.65534601727762
2021-11-06,21,82.75524172654097
2021-11-06,22,83.8399448051099
2021-11-06,23,84.90554741984835
2021-11-07,0,61.17060054050242
2021-11-07,1,62.19384293051228
2021-11-07,3,64.2301786274062
2021-11-07,7,68.3155747953584
2021-11-07,8,69.29242063032035
2021-11-07,9,70.26369320269872
2021-11-07,10,71.23519248002178
2021-11-07,11,72.2124296159114
2021-11-07,12,73.20014070400238
2021-11-07,13,74.2018948697908
2021-11-07,14,75.21982932834311
2021-11-07,15,76.25453058023643
2021-11-07,16,77.30506612556619
2021-11-07,17,78.36915643170906
2021-11-07,18,79.44346381982979
2021-11-07,19,80.52396466408025
2021-11-07,20,81.60636473786664
2021-11-07,21,82.68651520915643
2021-11-07,22,83.76078876076112
2021-11-07,23,84.82638123855362
2021-11-08,0,61.10210917937504
2021-11-08,1,62.14611423452666
2021-11-08,2,63.17940972448993
2021-11-08,5,66.26831357469119
2021-11-08,6,67.28502307089013
2021-11-08,7,68.2970400604663
2021-11-08,8,69.30706816776144
2021-11-08,9,70.31767088301775
2021-11-08,10,71.33101930238897
2021-11-08,11,72.34870479248909
2021-11-08,12,73.37163308800709
2021-11-08,13,74.40000643176566
2021-11-08,14,75.43339010147142
2021-11-08,15,76.47085016858486
2021-11-08,16,77.51114162868063
2021-11-08,17,78.55292094216247
2021-11-08,18,79.59495504432121
2021-11-08,19,80.63630019014657
2021-11-08,20,81.67642839403175
2021-11-08,21,82.7152861704195
2021-11-08,22,83.75327896272933
2021-11-08,23,84.79118406001034
2021-11-09,0,61.05059966766624
2021-11-09,1,62.09137480918115
2021-11-09,2,63.13498206683627
2021-11-09,6,67.27936988078626
2021-11-09,7,68.3297049206406
2021-11-09,8,69.38283509417208
2021-11-09,9,70.43757426778805
2021-11-09,10,71.49219842845257
2021-11-09,11,72.54459701609282
2021-11-09,12,73.59249182265069
2021-11-09,13,74.63370145713321
2021-11-09,14,75.66642267012986
2021-11-09,15,76.68949611966237
2021-11-09,16,77.7026239657354
2021-11-09,17,78.70651015844592
2021-11-09,18,79.70290119516824
2021-11-09,19,80.69451484882937
2021-11-09,20,81.68485597104052
2021-11-09,21,82.67793077739653
2021-11-09,22,83.6778827381194
2021-11-09,23,84.68858305169194
2021-11-10,0,60.933811355216136
2021-11-10,1,61.974494702427016
2021-11-10,2,63.03198350040885
2021-11-10,4,65.13795933290855
2021-11-10,6,67.25756214384832
2021-11-10,7,68.35445190535286
2021-11-10,8,69.45602326036705
2021-11-10,9,70.55638039789028
2021-11-10,10,71.6493173859672
2021-11-10,11,72.72888470162152
